name	alternative_names	osm_type	osm_id	class	type	lon	lat	place_rank	importance	street	city	county	state	country	country_code	display_name	west	south	east	north	wikidata	wikipedia	housenumbers
Morris Street		way	47073070	highway	residential	-116.2105905	33.7509834	22	0.2	Morris Street	Indio	Riverside County	California	United States of America	us	Morris Street, Indio, Riverside County, California, United States of America	-116.2106890	33.7485525	-116.2102940	33.7533075			
Marble Mountain Drive		way	47073233	highway	residential	-116.2119322	33.7427727	22	0.2	Marble Mountain Drive	Indio	Riverside County	California	United States of America	us	Marble Mountain Drive, Indio, Riverside County, California, United States of America	-116.2119353	33.7421508	-116.2118982	33.7433983			
Beaver Creek Court		way	47073234	highway	residential	-116.2114242	33.7434412	22	0.2	Beaver Creek Court	Indio	Riverside County	California	United States of America	us	Beaver Creek Court, Indio, Riverside County, California, United States of America	-116.2119170	33.7433983	-116.2109206	33.7434419			
Mill Creek Way		way	47073242	highway	residential	-116.2119007	33.7411147	22	0.2	Mill Creek Way	Indio	Riverside County	California	United States of America	us	Mill Creek Way, Indio, Riverside County, California, United States of America	-116.2119017	33.7408217	-116.2118709	33.7414114			
Kadesh Way		way	47073243	highway	residential	-116.2119046	33.7397952	22	0.2	Kadesh Way	Indio	Riverside County	California	United States of America	us	Kadesh Way, Indio, Riverside County, California, United States of America	-116.2119048	33.7394991	-116.2118739	33.7400950			
Lone Star Road		way	47073244	highway	residential	-116.2102714	33.7401250	22	0.2	Lone Star Road	Indio	Riverside County	California	United States of America	us	Lone Star Road, Indio, Riverside County, California, United States of America	-116.2118861	33.7400950	-116.2086498	33.7401373			
Dixie Way		way	47073246	highway	residential	-116.2086154	33.7397908	22	0.2	Dixie Way	Indio	Riverside County	California	United States of America	us	Dixie Way, Indio, Riverside County, California, United States of America	-116.2086648	33.7394860	-116.2086144	33.7401009			
Skyline Trail Road		way	47073247	highway	residential	-116.2102713	33.7394660	22	0.2	Skyline Trail Road	Indio	Riverside County	California	United States of America	us	Skyline Trail Road, Indio, Riverside County, California, United States of America	-116.2118739	33.7394659	-116.2086648	33.7394991			
Iron Horse Road		way	47073248	highway	residential	-116.2100983	33.7387959	22	0.2	Iron Horse Road	Indio	Riverside County	California	United States of America	us	Iron Horse Road, Indio, Riverside County, California, United States of America	-116.2118366	33.7387483	-116.2083575	33.7388022			
Lonesome Dove Road		way	47073252	highway	residential	-116.2102572	33.7427753	22	0.2	Lonesome Dove Road	Indio	Riverside County	California	United States of America	us	Lonesome Dove Road, Indio, Riverside County, California, United States of America	-116.2119322	33.7427672	-116.2085822	33.7427809			
Southfork Court		way	47073254	highway	residential	-116.2087644	33.7375675	22	0.2	Southfork Court	Indio	Riverside County	California	United States of America	us	Southfork Court, Indio, Riverside County, California, United States of America	-116.2087646	33.7369854	-116.2087631	33.7381496			
Shadow Ranch Drive		way	47073250	highway	residential	-116.2102436	33.7410559	22	0.2	Shadow Ranch Drive	Indio	Riverside County	California	United States of America	us	Shadow Ranch Drive, Indio, Riverside County, California, United States of America	-116.2102747	33.7381475	-116.2101910	33.7439624			
Vistana Court		way	47073179	highway	residential	-116.2075009	33.7375195	22	0.2	Vistana Court	Indio	Riverside County	California	United States of America	us	Vistana Court, Indio, Riverside County, California, United States of America	-116.2075013	33.7371981	-116.2074706	33.7378468			
Denali Court		way	47073261	highway	residential	-116.2073751	33.7431938	22	0.2	Denali Court	Indio	Riverside County	California	United States of America	us	Denali Court, Indio, Riverside County, California, United States of America	-116.2074526	33.7429877	-116.2071034	33.7434963			
Fenton Court		way	47073263	highway	residential	-116.2071763	33.7444967	22	0.2	Fenton Court	Indio	Riverside County	California	United States of America	us	Fenton Court, Indio, Riverside County, California, United States of America	-116.2075512	33.7444936	-116.2067978	33.7445214			
Goodrich Street		way	47073264	highway	residential	-116.2075754	33.7458479	22	0.2	Goodrich Street	Indio	Riverside County	California	United States of America	us	Goodrich Street, Indio, Riverside County, California, United States of America	-116.2075928	33.7445214	-116.2075401	33.7471795			
Barnard Court		way	47073271	highway	residential	-116.2067139	33.7461714	22	0.2	Barnard Court	Indio	Riverside County	California	United States of America	us	Barnard Court, Indio, Riverside County, California, United States of America	-116.2067171	33.7459150	-116.2067107	33.7464278			
Pitchfork Drive		way	47073236	highway	residential	-116.2085822	33.7427761	22	0.2	Pitchfork Drive	Indio	Riverside County	California	United States of America	us	Pitchfork Drive, Indio, Riverside County, California, United States of America	-116.2086283	33.7421377	-116.2085797	33.7434198			
Stagecoach Road		way	47073239	highway	residential	-116.2102688	33.7414570	22	0.2	Stagecoach Road	Indio	Riverside County	California	United States of America	us	Stagecoach Road, Indio, Riverside County, California, United States of America	-116.2118814	33.7414114	-116.2086492	33.7414592			
Lightning Road		way	47073238	highway	residential	-116.2102652	33.7421215	22	0.2	Lightning Road	Indio	Riverside County	California	United States of America	us	Lightning Road, Indio, Riverside County, California, United States of America	-116.2118982	33.7421195	-116.2086283	33.7421508			
Teton Way		way	47073257	highway	residential	-116.2076374	33.7408297	22	0.2	Teton Way	Indio	Riverside County	California	United States of America	us	Teton Way, Indio, Riverside County, California, United States of America	-116.2080541	33.7408178	-116.2072642	33.7410017			
Matador Court		way	47073235	highway	residential	-116.2091222	33.7434432	22	0.2	Matador Court	Indio	Riverside County	California	United States of America	us	Matador Court, Indio, Riverside County, California, United States of America	-116.2096283	33.7434198	-116.2086201	33.7434461			
Greenbrier Drive		way	256536015	highway	residential	-116.2128086	33.7486317	22	0.2	Greenbrier Drive	Indio	Riverside County	California	United States of America	us	Greenbrier Drive, Indio, Riverside County, California, United States of America	-116.2166312	33.7485516	-116.2089946	33.7489319			
Horseshoe Road		way	7176875	highway	residential	-116.2720728	33.7134081	22	0.2	Horseshoe Road	La Quinta	Riverside County	California	United States of America	us	Horseshoe Road, La Quinta, La Quinta, Riverside County, California, United States of America	-116.2736573	33.7128484	-116.2705907	33.7134406			
Rancho la Quinta Drive		way	7290425	highway	residential	-116.2803936	33.6995557	22	0.2	Rancho la Quinta Drive	La Quinta	Riverside County	California	United States of America	us	Rancho la Quinta Drive, La Quinta, La Quinta, Riverside County, California, United States of America	-116.2948419	33.6925657	-116.2690605	33.6996755			
Via Grazianna		way	7109199	highway	residential	-116.2864734	33.7038015	22	0.2	Via Grazianna	La Quinta	Riverside County	California	United States of America	us	Via Grazianna, La Quinta, La Quinta, Riverside County, California, United States of America	-116.2868060	33.7037947	-116.2861409	33.7038081			
Via Solana		way	7114609	highway	residential	-116.2928782	33.6971310	22	0.2	Via Solana	La Quinta	Riverside County	California	United States of America	us	Via Solana, La Quinta, La Quinta, Riverside County, California, United States of America	-116.2930502	33.6958640	-116.2928088	33.6984170			
Via Montigo		way	7128601	highway	residential	-116.2901581	33.7026251	22	0.2	Via Montigo	La Quinta	Riverside County	California	United States of America	us	Via Montigo, La Quinta, La Quinta, Riverside County, California, United States of America	-116.2901909	33.7018712	-116.2900675	33.7033886			
Via Antibes		way	7134298	highway	residential	-116.2902026	33.7064912	22	0.2	Via Antibes	La Quinta	Riverside County	California	United States of America	us	Via Antibes, La Quinta, La Quinta, Riverside County, California, United States of America	-116.2904323	33.7056378	-116.2895365	33.7067892			
Via San Clara		way	7140953	highway	residential	-116.2849139	33.6980459	22	0.2	Via San Clara	La Quinta	Riverside County	California	United States of America	us	Via San Clara, La Quinta, La Quinta, Riverside County, California, United States of America	-116.2860710	33.6976805	-116.2837536	33.6984259			
Via Zurich		way	7144029	highway	residential	-116.2876402	33.7008269	22	0.2	Via Zurich	La Quinta	Riverside County	California	United States of America	us	Via Zurich, La Quinta, La Quinta, Riverside County, California, United States of America	-116.2876428	33.7005234	-116.2876375	33.7011305			
Via Florence		way	7172425	highway	residential	-116.2891047	33.7019384	22	0.2	Via Florence	La Quinta	Riverside County	California	United States of America	us	Via Florence, La Quinta, La Quinta, Riverside County, California, United States of America	-116.2929268	33.7016615	-116.2868007	33.7038081			
Via Nice		way	7201841	highway	residential	-116.2913424	33.7012072	22	0.2	Via Nice	La Quinta	Riverside County	California	United States of America	us	Via Nice, La Quinta, La Quinta, Riverside County, California, United States of America	-116.2913712	33.7005637	-116.2912853	33.7018488			
Via Trieste		way	7201980	highway	residential	-116.2880484	33.7005274	22	0.2	Via Trieste	La Quinta	Riverside County	California	United States of America	us	Via Trieste, La Quinta, La Quinta, Riverside County, California, United States of America	-116.2894775	33.7005011	-116.2867739	33.7020453			
Paso Tiempo Lane		way	7230620	highway	residential	-116.2893428	33.6985505	22	0.2	Paso Tiempo Lane	La Quinta	Riverside County	California	United States of America	us	Paso Tiempo Lane, La Quinta, La Quinta, Riverside County, California, United States of America	-116.2904270	33.6974307	-116.2882275	33.6996265			
Via Jardin		way	7248593	highway	residential	-116.2904855	33.7011838	22	0.2	Via Jardin	La Quinta	Riverside County	California	United States of America	us	Via Jardin, La Quinta, La Quinta, Riverside County, California, United States of America	-116.2905719	33.7005771	-116.2903679	33.7017954			
Via Opera		way	7261299	highway	residential	-116.2885773	33.7008450	22	0.2	Via Opera	La Quinta	Riverside County	California	United States of America	us	Via Opera, La Quinta, La Quinta, Riverside County, California, United States of America	-116.2885837	33.7005327	-116.2885709	33.7011573			
Via Avante		way	7279314	highway	residential	-116.2899630	33.7060395	22	0.2	Via Avante	La Quinta	Riverside County	California	United States of America	us	Via Avante, La Quinta, La Quinta, Riverside County, California, United States of America	-116.2903197	33.7059458	-116.2896063	33.7061332			
Cascadas Circle		way	7280491	highway	residential	-116.2813609	33.6977477	22	0.2	Cascadas Circle	La Quinta	Riverside County	California	United States of America	us	Cascadas Circle, La Quinta, La Quinta, Riverside County, California, United States of America	-116.2819726	33.6967567	-116.2800791	33.6995148			
Avenue 47		way	7281101	highway	residential	-116.2903002	33.7072476	22	0.2	Avenue 47	La Quinta	Riverside County	California	United States of America	us	Avenue 47, La Quinta, La Quinta, Riverside County, California, United States of America	-116.2945362	33.7065349	-116.2861516	33.7075836			
Seda Verde Lane		way	7282397	highway	residential	-116.2798141	33.6991462	22	0.2	Seda Verde Lane	La Quinta	Riverside County	California	United States of America	us	Seda Verde Lane, La Quinta, La Quinta, Riverside County, California, United States of America	-116.2798269	33.6987205	-116.2797732	33.6995683			
Via Koron		way	7289893	highway	residential	-116.2901047	33.7051350	22	0.2	Via Koron	La Quinta	Riverside County	California	United States of America	us	Via Koron, La Quinta, La Quinta, Riverside County, California, United States of America	-116.2901587	33.7047586	-116.2900062	33.7055036			
