name	alternative_names	osm_type	osm_id	class	type	lon	lat	place_rank	importance	street	city	county	state	country	country_code	display_name	west	south	east	north	wikidata	wikipedia	housenumbers
Paseo de Su Majestad		way	10356917	highway	residential	-115.4797582	32.6736770	22	0.2	Paseo de Su Majestad	Calexico			United States of America	us	Paseo de Su Majestad, Calexico	-115.4815369	32.6736764	-115.4779795	32.6736784			
Fiesta Avenue		way	10357153	highway	residential	-115.4845443	32.6831918	22	0.2	Fiesta Avenue	Calexico			United States of America	us	Fiesta Avenue, Calexico	-115.4845799	32.6812412	-115.4845169	32.6851424			
Garnet Street		way	10357570	highway	residential	-115.4770840	32.6835984	22	0.2	Garnet Street	Calexico			United States of America	us	Garnet Street, Calexico	-115.4797437	32.6835863	-115.4744244	32.6836050			
Paseo del Emperador		way	10355549	highway	residential	-115.4798982	32.6706421	22	0.2	Paseo del Emperador	Calexico			United States of America	us	Paseo del Emperador, Calexico	-115.4799030	32.6703378	-115.4789472	32.6718962			
Beach Avenue		way	10358199	highway	residential	-115.4840271	32.6713010	22	0.2	Beach Avenue	Calexico			United States of America	us	Beach Avenue, Calexico	-115.4840304	32.6666916	-115.4840051	32.6759105			
Rosas Street		way	10355192	highway	residential	-115.4784514	32.6804811	22	0.2	Rosas Street	Calexico			United States of America	us	Rosas Street, Calexico	-115.4825439	32.6804321	-115.4743587	32.6804876			
Agate Court		way	10355174	highway	residential	-115.4752855	32.6846734	22	0.2	Agate Court	Calexico			United States of America	us	Agate Court, Calexico	-115.4752860	32.6843251	-115.4752850	32.6850216			
J R Villa Court		way	10355376	highway	residential	-115.4799246	32.6762554	22	0.2	J R Villa Court	Calexico			United States of America	us	J R Villa Court, Calexico	-115.4809161	32.6762539	-115.4789331	32.6762568			
East Cantu Avenue		way	453638005	highway	residential	-115.4732904	32.6849501	22	0.2	East Cantu Avenue	Calexico			United States of America	us	East Cantu Avenue, Calexico	-115.4732904	32.6842684	-115.4732361	32.6856137			
Rio Hondo		way	10354226	highway	residential	-115.4809015	32.6686633	22	0.2	Rio Hondo	Calexico			United States of America	us	Rio Hondo, Calexico	-115.4809028	32.6682749	-115.4809001	32.6690516			
Arroyo Drive		way	10354176	highway	residential	-115.4816651	32.6670916	22	0.2	Arroyo Drive	Calexico			United States of America	us	Arroyo Drive, Calexico	-115.4816734	32.6666789	-115.4816568	32.6675042			
J A Rodney Avenue		way	10355900	highway	residential	-115.4770813	32.6680797	22	0.2	J A Rodney Avenue	Calexico			United States of America	us	J A Rodney Avenue, Calexico	-115.4770875	32.6672046	-115.4770766	32.6689548			
East 4th Street		way	10355965	highway	residential	-115.4906222	32.6687281	22	0.2	East 4th Street	Calexico			United States of America	us	East 4th Street, Calexico	-115.4986780	32.6687199	-115.4825653	32.6687931			
G Anaya Avenue		way	10356386	highway	residential	-115.4780052	32.6682341	22	0.2	G Anaya Avenue	Calexico			United States of America	us	G Anaya Avenue, Calexico	-115.4780055	32.6666987	-115.4779942	32.6697696			
Milpitas Drive		way	10356904	highway	residential	-115.4801573	32.6690529	22	0.2	Milpitas Drive	Calexico			United States of America	us	Milpitas Drive, Calexico	-115.4813643	32.6690483	-115.4789503	32.6690551			
Renaud Court		way	10357758	highway	residential	-115.4881662	32.6658874	22	0.2	Renaud Court	Calexico			United States of America	us	Renaud Court, Calexico	-115.4885697	32.6658823	-115.4877628	32.6658925			601
Giles Avenue		way	10357969	highway	residential	-115.4895485	32.6697974	22	0.2	Giles Avenue	Calexico			United States of America	us	Giles Avenue, Calexico	-115.4895554	32.6666801	-115.4895411	32.6729146			
East 5th Street		way	10358136	highway	residential	-115.4888114	32.6698087	22	0.2	East 5th Street	Calexico			United States of America	us	East 5th Street, Calexico	-115.4986799	32.6697958	-115.4789455	32.6698440			
Rancho Elegante Drive		way	10358491	highway	residential	-115.4806003	32.6675066	22	0.2	Rancho Elegante Drive	Calexico			United States of America	us	Rancho Elegante Drive, Calexico	-115.4822520	32.6675042	-115.4789486	32.6675102			
Herbert Court		way	10358509	highway	residential	-115.4833002	32.6695590	22	0.2	Herbert Court	Calexico			United States of America	us	Herbert Court, Calexico	-115.4833011	32.6693205	-115.4832994	32.6697975			
Viesca		way	51812285	highway	residential	-115.4359567	32.6267393	22	0.2	Viesca		Mexicali	Baja California	Mexico	mx	Viesca, Mexicali, Baja California, Mexico	-115.4359575	32.6248118	-115.4359261	32.6286670			2162
21 de Marzo		way	51812511	highway	residential	-115.4325098	32.6194978	22	0.2	21 de Marzo		Mexicali	Baja California	Mexico	mx	21 de Marzo, Mexicali, Baja California, Mexico	-115.4327134	32.6143496	-115.4323061	32.6246460			
Turismo		way	53536654	highway	residential	-115.4448968	32.6157005	22	0.2	Turismo		Mexicali	Baja California	Mexico	mx	Turismo, Mexicali, Baja California, Mexico	-115.4456032	32.6151014	-115.4441783	32.6163140			
Secretaría		way	53536640	highway	residential	-115.4482811	32.6166967	22	0.2	Secretaría		Mexicali	Baja California	Mexico	mx	Secretaría, Mexicali, Baja California, Mexico	-115.4500532	32.6152490	-115.4465180	32.6181553			
Regidores		way	53536683	highway	residential	-115.4439082	32.6155364	22	0.2	Regidores		Mexicali	Baja California	Mexico	mx	Regidores, Mexicali, Baja California, Mexico	-115.4444280	32.6150986	-115.4433883	32.6159742			
Inmobiliaria		way	53536688	highway	residential	-115.4447865	32.6163394	22	0.2	Inmobiliaria		Mexicali	Baja California	Mexico	mx	Inmobiliaria, Mexicali, Baja California, Mexico	-115.4452190	32.6159758	-115.4443541	32.6167030			
Contraloría		way	53536687	highway	residential	-115.4459008	32.6160642	22	0.2	Contraloría		Mexicali	Baja California	Mexico	mx	Contraloría, Mexicali, Baja California, Mexico	-115.4470579	32.6151013	-115.4447502	32.6170350			SN
Felix Lope de Vega		way	53537073	highway	residential	-115.4438755	32.6132616	22	0.2	Felix Lope de Vega		Mexicali	Baja California	Mexico	mx	Felix Lope de Vega, Mexicali, Baja California, Mexico	-115.4441949	32.6129888	-115.4435562	32.6135344			
Calle 52		way	53537078	highway	residential	-115.4475743	32.6133465	22	0.2	Calle 52		Mexicali	Baja California	Mexico	mx	Calle 52, Mexicali, Baja California, Mexico	-115.4493273	32.6130052	-115.4458201	32.6136819			
Leon Tolstoi		way	53537089	highway	residential	-115.4421671	32.6135910	22	0.2	Leon Tolstoi		Mexicali	Baja California	Mexico	mx	Leon Tolstoi, Mexicali, Baja California, Mexico	-115.4457159	32.6121221	-115.4391198	32.6136259			
Calle 53		way	53537094	highway	residential	-115.4464925	32.6129508	22	0.2	Calle 53		Mexicali	Baja California	Mexico	mx	Calle 53, Mexicali, Baja California, Mexico	-115.4475262	32.6127284	-115.4454587	32.6131732			
Carlos Dickens		way	53537075	highway	residential	-115.4420712	32.6127966	22	0.2	Carlos Dickens		Mexicali	Baja California	Mexico	mx	Carlos Dickens, Mexicali, Baja California, Mexico	-115.4429943	32.6120051	-115.4411482	32.6135882			
Calle 51		way	53537070	highway	residential	-115.4475605	32.6139244	22	0.2	Calle 51		Mexicali	Baja California	Mexico	mx	Calle 51, Mexicali, Baja California, Mexico	-115.4493692	32.6135627	-115.4458790	32.6141695			
Miguel de Cervantes Saavedra		way	53537082	highway	residential	-115.4432898	32.6131154	22	0.2	Miguel de Cervantes Saavedra		Mexicali	Baja California	Mexico	mx	Miguel de Cervantes Saavedra, Mexicali, Baja California, Mexico	-115.4437995	32.6126647	-115.4427802	32.6135660			
Gildardo Magaña		way	51812639	highway	residential	-115.4394017	32.6178785	22	0.2	Gildardo Magaña		Mexicali	Baja California	Mexico	mx	Gildardo Magaña, Mexicali, Baja California, Mexico	-115.4394215	32.6171164	-115.4393820	32.6186406			
Alberto Aldrete		way	51812647	highway	residential	-115.4366201	32.6176956	22	0.2	Alberto Aldrete		Mexicali	Baja California	Mexico	mx	Alberto Aldrete, Mexicali, Baja California, Mexico	-115.4393951	32.6176248	-115.4338451	32.6177664			
José Inocente Lugo		way	284740344	highway	residential	-115.4377545	32.6161873	22	0.2	José Inocente Lugo		Mexicali	Baja California	Mexico	mx	José Inocente Lugo, Mexicali, Baja California, Mexico	-115.4382243	32.6161746	-115.4372846	32.6162000			
27 de Enero		way	284740342	highway	residential	-115.4348824	32.6162588	22	0.2	27 de Enero		Mexicali	Baja California	Mexico	mx	27 de Enero, Mexicali, Baja California, Mexico	-115.4359751	32.6162057	-115.4337897	32.6163119			
Río Cocospero		way	23199410	highway	residential	-115.4367723	32.6348619	22	0.2	Río Cocospero		Mexicali	Baja California	Mexico	mx	Río Cocospero, Mexicali, Baja California, Mexico	-115.4368542	32.6311390	-115.4367295	32.6385825			
Chinampas		way	23210479	highway	residential	-115.4546317	32.6326448	22	0.2	Chinampas		Mexicali	Baja California	Mexico	mx	Chinampas, Mexicali, Baja California, Mexico	-115.4546351	32.6307136	-115.4538454	32.6342483			
Mencia		way	229573439	highway	residential	-115.4519083	32.6176767	22	0.2	Mencia		Mexicali	Baja California	Mexico	mx	Mencia, Mexicali, Baja California, Mexico	-115.4525519	32.6176761	-115.4512647	32.6176773			
Presidencia		way	266225958	highway	residential	-115.4488649	32.6168486	22	0.2	Presidencia		Mexicali	Baja California	Mexico	mx	Presidencia, Mexicali, Baja California, Mexico	-115.4508601	32.6152478	-115.4468746	32.6184558			
Chapultepec		way	53536666	highway	residential	-115.4536926	32.6151577	22	0.2	Chapultepec		Mexicali	Baja California	Mexico	mx	Chapultepec, Mexicali, Baja California, Mexico	-115.4543816	32.6143894	-115.4530036	32.6159260			
Jesus García		way	170178265	highway	residential	-115.4591865	32.6454764	22	0.2	Jesus García		Mexicali	Baja California	Mexico	mx	Jesus García, Mexicali, Baja California, Mexico	-115.4647770	32.6450768	-115.4535891	32.6457015			
Jorge L. Collada		way	32897131	highway	residential	-115.4585084	32.6436217	22	0.2	Jorge L. Collada		Mexicali	Baja California	Mexico	mx	Jorge L. Collada, Mexicali, Baja California, Mexico	-115.4645805	32.6431609	-115.4524350	32.6440530			
Ebanistas		way	44371740	highway	residential	-115.4609716	32.6478884	22	0.2	Ebanistas		Mexicali	Baja California	Mexico	mx	Ebanistas, Mexicali, Baja California, Mexico	-115.4677970	32.6474118	-115.4541470	32.6483780			
Marederos Sur		way	44371751	highway	residential	-115.4604551	32.6493458	22	0.2	Marederos Sur		Mexicali	Baja California	Mexico	mx	Marederos Sur, Mexicali, Baja California, Mexico	-115.4684087	32.6487554	-115.4525016	32.6499367			
J. Sanchez Islas		way	44371712	highway	residential	-115.4586734	32.6450545	22	0.2	J. Sanchez Islas		Mexicali	Baja California	Mexico	mx	J. Sanchez Islas, Mexicali, Baja California, Mexico	-115.4647223	32.6446023	-115.4526135	32.6452216			
Jesus Torres Barragán		way	44371715	highway	residential	-115.4586199	32.6445763	22	0.2	Jesus Torres Barragán		Mexicali	Baja California	Mexico	mx	Jesus Torres Barragán, Mexicali, Baja California, Mexico	-115.4646760	32.6441338	-115.4529798	32.6447403			
29 de Junio		way	44371708	highway	residential	-115.4619786	32.6423742	22	0.2	29 de Junio		Mexicali	Baja California	Mexico	mx	29 de Junio, Mexicali, Baja California, Mexico	-115.4666660	32.6422107	-115.4564816	32.6450733			
Salvador Villalon		way	44385654	highway	residential	-115.4612647	32.6410293	22	0.2	Salvador Villalon		Mexicali	Baja California	Mexico	mx	Salvador Villalon, Mexicali, Baja California, Mexico	-115.4626513	32.6409018	-115.4598725	32.6411137			
Francisco Mujica		way	44385659	highway	residential	-115.4600280	32.6420628	22	0.2	Francisco Mujica		Mexicali	Baja California	Mexico	mx	Francisco Mujica, Mexicali, Baja California, Mexico	-115.4636930	32.6417918	-115.4563630	32.6423339			
Vicente Gutierrez		way	44385662	highway	residential	-115.4586267	32.6378372	22	0.2	Vicente Gutierrez		Mexicali	Baja California	Mexico	mx	Vicente Gutierrez, Mexicali, Baja California, Mexico	-115.4613928	32.6376358	-115.4558607	32.6380383			
Blas Lopez		way	44385664	highway	residential	-115.4589175	32.6387739	22	0.2	Blas Lopez		Mexicali	Baja California	Mexico	mx	Blas Lopez, Mexicali, Baja California, Mexico	-115.4618991	32.6385610	-115.4559361	32.6389912			
Francisco Beltran		way	44385668	highway	residential	-115.4586832	32.6397387	22	0.2	Francisco Beltran		Mexicali	Baja California	Mexico	mx	Francisco Beltran, Mexicali, Baja California, Mexico	-115.4613773	32.6395550	-115.4559900	32.6399372			
Gabriel Mancera		way	44385655	highway	residential	-115.4580224	32.6402745	22	0.2	Gabriel Mancera		Mexicali	Baja California	Mexico	mx	Gabriel Mancera, Mexicali, Baja California, Mexico	-115.4617720	32.6399944	-115.4547234	32.6407433			SN
Antonio Villanueva		way	44385663	highway	residential	-115.4580576	32.6383643	22	0.2	Antonio Villanueva		Mexicali	Baja California	Mexico	mx	Antonio Villanueva, Mexicali, Baja California, Mexico	-115.4602169	32.6382142	-115.4558984	32.6385152			
Relojeros		way	51528592	highway	residential	-115.4589626	32.6460118	22	0.2	Relojeros		Mexicali	Baja California	Mexico	mx	Relojeros, Mexicali, Baja California, Mexico	-115.4648340	32.6456084	-115.4535891	32.6462232			
Calle H		way	32709521	highway	residential	-115.4633045	32.6536632	22	0.2	Calle H		Mexicali	Baja California	Mexico	mx	Calle H, Mexicali, Baja California, Mexico	-115.4646833	32.6402325	-115.4619195	32.6670945			
V. Gomez Farías		way	20225347	highway	residential	-115.4609666	32.6578464	22	0.2	V. Gomez Farías		Mexicali	Baja California	Mexico	mx	V. Gomez Farías, Mexicali, Baja California, Mexico	-115.4694981	32.6572342	-115.4524399	32.6585156			
Herreros		way	44117651	highway	residential	-115.4614342	32.6555347	22	0.2	Herreros		Mexicali	Baja California	Mexico	mx	Herreros, Mexicali, Baja California, Mexico	-115.4702979	32.6549103	-115.4525758	32.6562313			
Mecánicos Sur		way	44371747	highway	residential	-115.4607248	32.6512406	22	0.2	Mecánicos Sur		Mexicali	Baja California	Mexico	mx	Mecánicos Sur, Mexicali, Baja California, Mexico	-115.4653893	32.6509206	-115.4564816	32.6515263			
Mecánicos		way	172573904	highway	residential	-115.4642966	32.6514752	22	0.2	Mecánicos		Mexicali	Baja California	Mexico	mx	Mecánicos, Mexicali, Baja California, Mexico	-115.4715499	32.6493111	-115.4565810	32.6520212			
Herreros Sur		way	194026637	highway	residential	-115.4605872	32.6551052	22	0.2	Herreros Sur		Mexicali	Baja California	Mexico	mx	Herreros Sur, Mexicali, Baja California, Mexico	-115.4685975	32.6545679	-115.4525820	32.6557216			
Marmoleros		way	44371754	highway	residential	-115.4603609	32.6488807	22	0.2	Marmoleros		Mexicali	Baja California	Mexico	mx	Marmoleros, Mexicali, Baja California, Mexico	-115.4681950	32.6483193	-115.4525297	32.6494763			
Carroceros Sur		way	44371759	highway	residential	-115.4590486	32.6533102	22	0.2	Carroceros Sur		Mexicali	Baja California	Mexico	mx	Carroceros Sur, Mexicali, Baja California, Mexico	-115.4655423	32.6528301	-115.4525540	32.6537781			2069
Carroceros		way	44371757	highway	residential	-115.4615065	32.6536090	22	0.2	Carroceros		Mexicali	Baja California	Mexico	mx	Carroceros, Mexicali, Baja California, Mexico	-115.4704597	32.6529642	-115.4525536	32.6542573			
Salvador Guillen		way	44385652	highway	residential	-115.4589744	32.6406987	22	0.2	Salvador Guillen		Mexicali	Baja California	Mexico	mx	Salvador Guillen, Mexicali, Baja California, Mexico	-115.4619579	32.6404943	-115.4559920	32.6409168			
Gustavo Sotelo		way	170178264	highway	residential	-115.4570441	32.6442039	22	0.2	Gustavo Sotelo		Mexicali	Baja California	Mexico	mx	Gustavo Sotelo, Mexicali, Baja California, Mexico	-115.4610908	32.6439019	-115.4529882	32.6443139			
Tapiceros Sur		way	44371771	highway	residential	-115.4638591	32.6519662	22	0.2	Tapiceros Sur		Mexicali	Baja California	Mexico	mx	Tapiceros Sur, Mexicali, Baja California, Mexico	-115.4711689	32.6514413	-115.4565503	32.6525092			
Miguel Sta Cruz		way	44385660	highway	residential	-115.4620276	32.6414305	22	0.2	Miguel Sta Cruz		Mexicali	Baja California	Mexico	mx	Miguel Sta Cruz, Mexicali, Baja California, Mexico	-115.4639419	32.6407438	-115.4599386	32.6416085			
Curtidores		way	32897153	highway	residential	-115.4598298	32.6465000	22	0.2	Curtidores		Mexicali	Baja California	Mexico	mx	Curtidores, Mexicali, Baja California, Mexico	-115.4669929	32.6459939	-115.4526725	32.6470751			
Mineros Sur		way	44371753	highway	residential	-115.4626509	32.6501386	22	0.2	Mineros Sur		Mexicali	Baja California	Mexico	mx	Mineros Sur, Mexicali, Baja California, Mexico	-115.4688632	32.6496831	-115.4564386	32.6505942			
