name	alternative_names	osm_type	osm_id	class	type	lon	lat	place_rank	importance	street	city	county	state	country	country_code	display_name	west	south	east	north	wikidata	wikipedia	housenumbers
Felicia Road		way	7929166	highway	residential	-120.6342001	41.4201699	22	0.2	Felicia Road		Modoc County	California	United States of America	us	Felicia Road, Modoc County, California, United States of America	-120.6342591	41.4171069	-120.6333330	41.4242160			
First Creek		way	86345082	waterway	stream	-120.0504979	41.7442845	22	0.2			Modoc County	California	United States of America	us	First Creek, Modoc County, California, United States of America	-120.0874924	41.7026037	-120.0330331	41.7605876			
Fitch's Road		way	7932088	multiple	residential,service	-120.4811220	41.5059610	22	0.2			Modoc County	California	United States of America	us	Fitch's Road, Modoc County, California, United States of America	-120.4820188	41.4957200	-120.4805710	41.5163452			
Fitzhugh Creek		way	86345771	multiple	ditch,stream	-120.5087210	41.3606459	22	0.2			Modoc County	California	United States of America	us	Fitzhugh Creek, Modoc County, California, United States of America	-120.7723156	41.2872452	-120.3807611	41.3850543			
Fletcher Creek		way	86656298	waterway	stream	-120.7266280	41.8481936	22	0.2			Modoc County	California	United States of America	us	Fletcher Creek, Modoc County, California, United States of America	-120.8506282	41.7240211	-120.6015842	41.9749968			
Fortynine Creek		way	86343676	waterway	stream	-120.0315209	41.5159327	22	0.2			Modoc County	California	United States of America	us	Fortynine Creek, Modoc County, California, United States of America	-120.0833328	41.4960401	-119.9923635	41.5500357			
Fourmile Creek		way	7929945	multiple	stream,track	-120.8908653	41.9551824	22	0.2			Modoc County	California	United States of America	us	Fourmile Creek, Modoc County, California, United States of America	-120.9108767	41.9174848	-120.8783952	41.9936610			
Franklin Canyon Road		way	7930294	highway	residential	-120.3501520	41.6690310	22	0.2	Franklin Canyon Road		Modoc County	California	United States of America	us	Franklin Canyon Road, Modoc County, California, United States of America	-120.3863111	41.6568109	-120.3190931	41.6717230			
Franklin Creek		way	86375421	waterway	stream	-120.3497355	41.6694260	22	0.2			Modoc County	California	United States of America	us	Franklin Creek, Modoc County, California, United States of America	-120.4162398	41.6421873	-120.2949497	41.6705867			
Gleason Creek		way	7925008	multiple	residential,stream	-120.4272893	41.5254339	22	0.2			Modoc County	California	United States of America	us	Gleason Creek, Modoc County, California, United States of America	-120.4722210	41.5189621	-120.3449130	41.5340610			
Goose Creek		way	86373493	waterway	stream	-120.2360168	41.7178961	22	0.2			Modoc County	California	United States of America	us	Goose Creek, Modoc County, California, United States of America	-120.2728229	41.7031037	-120.1946417	41.7200898			
Granger Creek		way	7930169	multiple	service,stream	-120.2070369	41.4668607	22	0.2			Modoc County	California	United States of America	us	Granger Creek, Modoc County, California, United States of America	-120.2364788	41.4410284	-120.1534402	41.4869986			
Graves Reservoir		way	7926585	highway	residential	-120.6060950	41.3551940	22	0.2	Graves Reservoir		Modoc County	California	United States of America	us	Graves Reservoir, Modoc County, California, United States of America	-120.6265880	41.3395430	-120.5834321	41.3710130			
Harper Creek		way	86346794	waterway	stream	-120.2001176	41.8886462	22	0.2			Modoc County	California	United States of America	us	Harper Creek, Modoc County, California, United States of America	-120.2192754	41.8859162	-120.1785849	41.8911909			
Hat Mountain Road		way	7925016	highway	residential	-120.6117710	41.4720500	22	0.2	Hat Mountain Road		Modoc County	California	United States of America	us	Hat Mountain Road, Modoc County, California, United States of America	-120.6163081	41.4574739	-120.6070600	41.4792890			
Hayden Road		way	7931194	multiple	residential,track	-120.7834380	41.3011460	22	0.2			Modoc County	California	United States of America	us	Hayden Road, Modoc County, California, United States of America	-120.7855041	41.2995969	-120.7832061	41.3023410			
Heath Creek		way	86346529	waterway	stream	-120.2196275	41.7292033	22	0.2			Modoc County	California	United States of America	us	Heath Creek, Modoc County, California, United States of America	-120.2391279	41.7211781	-120.1933457	41.7339839			
Highgrade Road		way	7926640	multiple	residential,unclassified	-120.2128990	41.9761700	22	0.2			Modoc County	California	United States of America	us	Highgrade Road, Modoc County, California, United States of America	-120.2405190	41.9655540	-120.1804891	41.9899099			
Highrock Creek		way	86374737	waterway	stream	-120.1540001	41.3077342	22	0.2			Modoc County	California	United States of America	us	Highrock Creek, Modoc County, California, United States of America	-120.1869178	41.3067913	-120.0984123	41.3218846			
